input.acsys9mw0.gz

451	28
452	130
453	75
454	143
455	13
456	10
457	52
458	27
459	44
460	34
461	5
462	28
463	89
464	4
465	42
466	3
467	35
468	37
469	15
470	14
471	3
472	17
473	1
474	22
475	30
476	84
477	2
478	103
479	55
480	12
481	15
482	5
483	15
484	8
485	4
486	8
487	14
488	23
489	21
490	56
491	13
492	38
493	39
494	151
495	91
496	18
497	9
498	6
499	0
500	16


input.apl9all.gz

451	28
452	90
453	99
454	129
455	25
456	12
457	71
458	33
459	46
460	54
461	3
462	24
463	63
464	7
465	35
466	3
467	51
468	23
469	14
470	18
471	5
472	24
473	0
474	13
475	45
476	92
477	3
478	43
479	64
480	13
481	32
482	9
483	17
484	14
485	4
486	8
487	15
488	26
489	18
490	46
491	10
492	40
493	33
494	184
495	120
496	20
497	9
498	7
499	2
500	52


input.apl9lt.gz

451	26
452	69
453	99
454	134
455	25
456	3
457	73
458	33
459	48
460	56
461	3
462	24
463	2
464	7
465	20
466	3
467	52
468	23
469	14
470	18
471	5
472	17
473	1
474	1
475	48
476	60
477	3
478	11
479	63
480	4
481	32
482	9
483	17
484	3
485	4
486	8
487	15
488	26
489	17
490	45
491	1
492	41
493	9
494	180
495	8
496	20
497	9
498	7
499	2
500	38


input.apl9ltdn.gz

451	28
452	64
453	103
454	125
455	25
456	12
457	73
458	32
459	46
460	55
461	3
462	25
463	62
464	9
465	38
466	3
467	47
468	22
469	14
470	18
471	5
472	20
473	0
474	10
475	44
476	90
477	3
478	51
479	61
480	15
481	31
482	9
483	17
484	8
485	4
486	8
487	15
488	27
489	18
490	50
491	12
492	40
493	38
494	166
495	129
496	20
497	9
498	7
499	3
500	55


input.apl9t.gz

451	26
452	69
453	99
454	134
455	25
456	3
457	73
458	33
459	48
460	56
461	3
462	24
463	2
464	7
465	20
466	3
467	52
468	23
469	14
470	18
471	5
472	17
473	1
474	1
475	48
476	60
477	3
478	11
479	63
480	4
481	32
482	9
483	17
484	3
485	4
486	8
487	15
488	26
489	17
490	45
491	1
492	41
493	9
494	180
495	8
496	20
497	9
498	7
499	2
500	38


input.apl9td.gz

451	28
452	89
453	99
454	126
455	25
456	0
457	73
458	33
459	46
460	53
461	3
462	26
463	49
464	7
465	23
466	3
467	52
468	23
469	14
470	18
471	5
472	22
473	0
474	11
475	45
476	93
477	3
478	43
479	64
480	13
481	32
482	9
483	17
484	14
485	4
486	8
487	15
488	26
489	18
490	45
491	10
492	40
493	31
494	180
495	108
496	20
497	9
498	6
499	2
500	37


input.apl9tdn.gz

451	28
452	64
453	103
454	125
455	25
456	12
457	73
458	32
459	46
460	55
461	3
462	25
463	62
464	9
465	38
466	3
467	47
468	22
469	14
470	18
471	5
472	20
473	0
474	10
475	44
476	90
477	3
478	51
479	61
480	15
481	31
482	9
483	17
484	8
485	4
486	8
487	15
488	27
489	18
490	50
491	12
492	40
493	38
494	166
495	129
496	20
497	9
498	7
499	3
500	55


input.att0010gb.gz

451	20
452	33
453	95
454	145
455	23
456	2
457	61
458	33
459	35
460	47
461	5
462	24
463	0
464	0
465	15
466	3
467	26
468	33
469	11
470	17
471	5
472	10
473	0
474	3
475	36
476	94
477	0
478	21
479	61
480	1
481	27
482	7
483	13
484	11
485	4
486	8
487	0
488	29
489	12
490	44
491	4
492	36
493	1
494	140
495	101
496	20
497	9
498	2
499	2
500	18


input.att0010gbe.gz

451	22
452	79
453	101
454	120
455	25
456	4
457	67
458	27
459	33
460	47
461	5
462	31
463	0
464	0
465	12
466	3
467	20
468	14
469	5
470	17
471	5
472	14
473	0
474	2
475	36
476	93
477	3
478	30
479	48
480	2
481	30
482	6
483	1
484	5
485	4
486	8
487	0
488	25
489	18
490	44
491	0
492	38
493	6
494	202
495	119
496	20
497	9
498	7
499	2
500	44


input.att0010gbl.gz

451	20
452	33
453	21
454	145
455	23
456	3
457	61
458	33
459	35
460	23
461	5
462	18
463	0
464	0
465	3
466	3
467	26
468	33
469	11
470	17
471	5
472	10
473	0
474	3
475	36
476	94
477	0
478	11
479	61
480	5
481	27
482	7
483	13
484	11
485	4
486	8
487	0
488	29
489	11
490	44
491	7
492	36
493	0
494	84
495	101
496	20
497	9
498	2
499	2
500	9


input.att0010gbt.gz

451	20
452	33
453	95
454	145
455	23
456	2
457	61
458	33
459	35
460	47
461	5
462	24
463	0
464	0
465	16
466	3
467	26
468	33
469	11
470	17
471	5
472	10
473	0
474	3
475	36
476	94
477	0
478	25
479	61
480	1
481	27
482	7
483	13
484	11
485	4
486	8
487	0
488	28
489	12
490	44
491	4
492	36
493	1
494	142
495	101
496	20
497	9
498	2
499	2
500	18


input.att0010glf.gz

451	20
452	33
453	51
454	145
455	23
456	3
457	61
458	33
459	35
460	9
461	5
462	18
463	0
464	0
465	4
466	3
467	26
468	33
469	11
470	17
471	5
472	10
473	0
474	3
475	36
476	94
477	0
478	25
479	61
480	5
481	27
482	7
483	13
484	11
485	4
486	8
487	0
488	28
489	9
490	44
491	7
492	36
493	0
494	101
495	101
496	20
497	9
498	2
499	2
500	9


input.att0010glv.gz

451	20
452	33
453	51
454	145
455	23
456	3
457	61
458	33
459	35
460	9
461	5
462	18
463	0
464	0
465	4
466	3
467	26
468	33
469	11
470	17
471	5
472	10
473	0
474	3
475	36
476	94
477	0
478	25
479	61
480	5
481	27
482	7
483	13
484	11
485	4
486	8
487	0
488	28
489	9
490	44
491	7
492	36
493	0
494	101
495	101
496	20
497	9
498	2
499	2
500	9


input.CWI0000.gz

451	1
452	51
453	37
454	68
455	1
456	3
457	43
458	7
459	12
460	28
461	0
462	5
463	0
464	0
465	9
466	0
467	33
468	7
469	3
470	3
471	3
472	7
473	0
474	9
475	0
476	27
477	0
478	17
479	32
480	5
481	10
482	4
483	8
484	0
485	0
486	0
487	0
488	11
489	8
490	29
491	5
492	9
493	10
494	93
495	12
496	4
497	3
498	0
499	0
500	15


input.CWI0001.gz

451	5
452	72
453	23
454	58
455	1
456	2
457	45
458	9
459	17
460	38
461	0
462	10
463	3
464	5
465	11
466	0
467	15
468	6
469	3
470	7
471	4
472	10
473	0
474	24
475	5
476	22
477	2
478	42
479	33
480	4
481	11
482	5
483	7
484	5
485	0
486	0
487	1
488	13
489	3
490	24
491	3
492	7
493	16
494	67
495	33
496	1
497	1
498	0
499	2
500	6


input.CWI0002.gz

451	7
452	38
453	20
454	8
455	1
456	1
457	23
458	4
459	17
460	11
461	1
462	8
463	6
464	6
465	5
466	0
467	14
468	2
469	0
470	6
471	3
472	9
473	0
474	21
475	3
476	24
477	2
478	41
479	30
480	8
481	15
482	4
483	7
484	1
485	0
486	0
487	1
488	9
489	5
490	22
491	6
492	4
493	6
494	36
495	40
496	3
497	3
498	0
499	1
500	8


input.NEtm.gz

451	24
452	91
453	84
