input.acsys9mw0.gz
451	0.36363636363636365	0.5454545454545454	0.6363636363636364	0.8636363636363636	0.9545454545454546	0.9545454545454546	1.0
452	0.022304832713754646	0.04460966542750929	0.06319702602230483	0.20074349442379183	0.2527881040892193	0.37174721189591076	0.45724907063197023
453	0.06796116504854369	0.08737864077669903	0.1262135922330097	0.34951456310679613	0.46601941747572817	0.5728155339805825	0.6310679611650486
454	0.05714285714285714	0.1	0.15	0.32142857142857145	0.4928571428571429	0.8	0.8785714285714286
455	0.20833333333333334	0.25	0.2916666666666667	0.2916666666666667	0.3333333333333333	0.3333333333333333	0.5
456	0.14285714285714285	0.21428571428571427	0.2857142857142857	0.5	0.5714285714285714	0.5714285714285714	0.6428571428571429
457	0.043478260869565216	0.07246376811594203	0.13043478260869565	0.2608695652173913	0.4057971014492754	0.5797101449275363	0.6376811594202898
458	0.08571428571428572	0.17142857142857143	0.22857142857142856	0.42857142857142855	0.5142857142857142	0.7428571428571429	0.7428571428571429
459	0.09302325581395349	0.13953488372093023	0.18604651162790697	0.37209302325581395	0.4186046511627907	0.5348837209302325	0.9069767441860465
460	0.04918032786885246	0.08196721311475409	0.14754098360655737	0.3442622950819672	0.47540983606557374	0.5409836065573771	0.5573770491803278
461	0.75	0.75	0.75	1.0	1.0	1.0	1.0
462	0.1	0.26666666666666666	0.4	0.6	0.8	0.8	0.8
463	0.06451612903225806	0.11827956989247312	0.13978494623655913	0.3333333333333333	0.5053763440860215	0.7204301075268817	0.8709677419354839
464	0.15384615384615385	0.15384615384615385	0.15384615384615385	0.15384615384615385	0.15384615384615385	0.15384615384615385	0.23076923076923078
465	0.2222222222222222	0.5	0.6944444444444444	0.8611111111111112	0.8888888888888888	0.9444444444444444	1.0
466	1.0	1.0	1.0	1.0	1.0	1.0	1.0
467	0.08333333333333333	0.16666666666666666	0.2	0.35	0.4666666666666667	0.5166666666666667	0.5166666666666667
468	0.20689655172413793	0.27586206896551724	0.27586206896551724	0.27586206896551724	0.6896551724137931	0.7931034482758621	0.896551724137931
469	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.45454545454545453	0.7272727272727273	0.7272727272727273	1.0
470	0.3125	0.4375	0.4375	0.6875	0.75	0.75	0.75
471	0.25	0.25	0.375	0.375	0.375	0.375	0.375
472	0.034482758620689655	0.10344827586206896	0.10344827586206896	0.27586206896551724	0.27586206896551724	0.3793103448275862	0.5517241379310345
473	0	1.0	1.0	1.0	1.0	1.0	1.0
474	0.03389830508474576	0.06779661016949153	0.06779661016949153	0.1694915254237288	0.1864406779661017	0.288135593220339	0.3559322033898305
475	0.044444444444444446	0.08888888888888889	0.15555555555555556	0.4	0.4	0.5111111111111111	0.5777777777777777
476	0.0851063829787234	0.18085106382978725	0.24468085106382978	0.723404255319149	0.7872340425531915	0.7978723404255319	0.8085106382978723
477	0	0	0	0.5	0.5	0.5	0.5
478	0.08080808080808081	0.10101010101010101	0.16161616161616163	0.3333333333333333	0.43434343434343436	0.8787878787878788	0.98989898989899
479	0.1323529411764706	0.25	0.36764705882352944	0.7058823529411765	0.7205882352941176	0.7647058823529411	0.7794117647058824
480	0	0.05263157894736842	0.10526315789473684	0.42105263157894735	0.42105263157894735	0.47368421052631576	0.631578947368421
481	0.22580645161290322	0.22580645161290322	0.25806451612903225	0.3225806451612903	0.3225806451612903	0.3870967741935484	0.45161290322580644
482	0	0	0	0.25	0.375	0.375	0.5
483	0.3125	0.3125	0.375	0.5	0.5625	0.6875	0.75
484	0.3076923076923077	0.3076923076923077	0.3076923076923077	0.5384615384615384	0.5384615384615384	0.5384615384615384	0.5384615384615384
485	1.0	1.0	1.0	1.0	1.0	1.0	1.0
486	1.0	1.0	1.0	1.0	1.0	1.0	1.0
487	0.35714285714285715	0.6428571428571429	0.6428571428571429	0.7142857142857143	0.7857142857142857	0.8571428571428571	0.8571428571428571
488	0	0.05714285714285714	0.08571428571428572	0.2857142857142857	0.42857142857142855	0.5142857142857142	0.6285714285714286
489	0.2777777777777778	0.3333333333333333	0.4444444444444444	0.7222222222222222	0.8333333333333334	0.8888888888888888	1.0
490	0.08196721311475409	0.14754098360655737	0.21311475409836064	0.47540983606557374	0.639344262295082	0.819672131147541	0.8360655737704918
491	0.14285714285714285	0.14285714285714285	0.19047619047619047	0.2857142857142857	0.2857142857142857	0.3333333333333333	0.47619047619047616
492	0.23076923076923078	0.28205128205128205	0.38461538461538464	0.5897435897435898	0.717948717948718	0.8717948717948718	0.8974358974358975
493	0.13333333333333333	0.24444444444444444	0.3333333333333333	0.6222222222222222	0.6444444444444445	0.7777777777777778	0.8
494	0.020512820512820513	0.03076923076923077	0.035897435897435895	0.11794871794871795	0.2205128205128205	0.48717948717948717	0.6461538461538462
495	0.0019267822736030828	0.005780346820809248	0.009633911368015413	0.02697495183044316	0.03468208092485549	0.08092485549132948	0.16570327552986513
496	0.2222222222222222	0.5	0.5555555555555556	0.8333333333333334	0.8333333333333334	0.8333333333333334	0.8888888888888888
497	0	0.3333333333333333	0.3333333333333333	0.4444444444444444	0.5555555555555556	1.0	1.0
498	0.16666666666666666	0.6666666666666666	0.8333333333333334	0.8333333333333334	0.8333333333333334	0.8333333333333334	0.8333333333333334
499	0	0	0	0	0	0	0
500	0.016129032258064516	0.04838709677419355	0.06451612903225806	0.1935483870967742	0.20967741935483872	0.24193548387096775	0.25806451612903225
input.apl9all.gz
451	0.3181818181818182	0.5909090909090909	0.6818181818181818	0.7727272727272727	0.8181818181818182	1.0	1.0
452	0.026022304832713755	0.03717472118959108	0.06319702602230483	0.12267657992565056	0.17843866171003717	0.275092936802974	0.3048327137546468
453	0.07766990291262135	0.0970873786407767	0.13592233009708737	0.3300970873786408	0.6019417475728155	0.7572815533980582	0.8349514563106796
454	0.06428571428571428	0.09285714285714286	0.12142857142857143	0.2571428571428571	0.4642857142857143	0.7214285714285714	0.8
455	0.16666666666666666	0.375	0.4583333333333333	0.7916666666666666	0.9166666666666666	0.9583333333333334	0.9583333333333334
456	0	0	0	0.21428571428571427	0.42857142857142855	0.5714285714285714	0.7857142857142857
457	0.028985507246376812	0.043478260869565216	0.08695652173913043	0.2028985507246377	0.391304347826087	0.6376811594202898	0.9130434782608695
